,ID,ID collecteur,Date de début,Date de fin,Q1,Q3,Q4,Q4-text,Q5,Q5-text,Q6,Q6-text,Q7,Q8,Q9,Q10,Q11,Q12,Q8-en,Q10-en,Q12-en,Q4-en,Q5-en,Q6-en
941,6181318685,156443487,2017-05-04 09:03:43,2017-05-04 09:53:32,Oui,Le Pen,Oui,,Autre (veuillez préciser),Procuration ,Marine Le Pen,,Macron,"Bien que le Front National ait une multitude d'adhérents et de soutiens, je pense que la majorité de la population a peur de ce que représente ce parti en rapport autrefois à Jean-Marie Le Pen sans avoir la profonde conviction de voir que depuis que sa fille est à la tête du parti cela ait changé beaucoup de choses aux intentions de l'extrême droite.    Ainsi il est regrettable (pour le Front National) que celui-ci ne gagne pas la présidentielle à la vu du manquement d'objectivité de la part des citoyens qui sont en majeure partie en accord pour dire qu'il faut du changement mais qui en dépit du choix des candidats, ne voterons pas pour du changement, mais pour ""faire barrage"".",Oui,"Pour celles et ceux qui vote FN, beaucoup ont une vision globale des problèmes de la France (économie, travail, scolarité, terrorisme, immigration).     Il est assez discutable entre nous mêmes des capacités de réalisations des plus des 140 mesures que souhaite faire Mme Le Pen.    Cependant, un accès au pouvoir suprême reste néanmoins une espérance et non une idée toute faite. La dure réalité est sans nul doute la mauvaise opinion qu'à la population du Front National avant même d'observer un quelconque programme.",Oui,"Face à une Europe qui impose à la France ses directives sans négociations avec la population par l'intermédiaire de nos dirigeants, notre pays se voit dans l'obligation de respecter énormément de contraintes qu'elle ne peut plus assumer.    Cela va de notre agriculture, notre sécurité nationale, notre économie et même politique.    Il ne serait pas correct de dire que Mme Le Pen arriverait à résoudre tous les problèmes que connaît la France aujourd'hui.  Mais lorsque l'on s'intéresse de plus près à son programme qui incarne de nouvelles règles potentiellement applicablent, alors oui, je pense que nous pouvons redresser le pays avec ce programme.    Il faut des ""nouvelles idées"" et non pas du ""jeune avec de vielles idées"", chose que les Français ""en marche"" ont du mal à intégrer.    Si Mr Macron avez une réel position à redresser économiquement le pays, pourquoi ne pas l'avoir fait durant le quinquennat de Mr Hollande...?    Le projet de Mme Le Pen vise, selon moi, une meilleure chance pour la population française et du pays à se reconstruire en tous points que celui de son adversaire.","Although the National Front has a multitude of members and support, I think that the majority of the population is afraid of what represents this party report to Jean-Marie Le Pen once without the deep conviction to see that since his daughter is at the head of the party that has changed many things to intentions of the extreme right.    Thus it is unfortunate (for the National Front) that it does not win the presidential view of the failure of objectivity of the proportion of citizens who are most in agreement that we must change but despite the choice of candidates, not vote for change, but ""to dam"".","For those who vote FN, many have a global vision of problems France (economy, work, education, terrorism, immigration).     It is quite debatable between us same capacities of achievements of the 140 measures that wishes to Mrs Le Pen.    However, access to supreme power remains a hope and not an idea any made. The harsh reality is undoubtedly the wrong opinion to the people of National Front before observing any program.","In a Europe which requires the France its guidelines without negotiations with the people through our leaders, our country is obliged to respect a lot of constraints that it cannot assume.    This is our agriculture, our national security, our economy and even political.    It would not be correct to say that Mrs Le Pen would solve all the problems facing France today.  But when it is closer to its program that embodies new rules potentially g, then yes, I think we can redress the country with this program.    We need ""new ideas"" and not the ""young with old ideas,"" something that the French ""march"" have difficulty integrating.    If Mr Macron have a real position to recover economically the country, why not have done during the quinquennium of Mr Holland ...?    The draft Mrs Le Pen is, in my opinion, a better chance for the French population and the country to rebuild all points as his opponent.",,Attorney ,
942,6181315190,156443487,2017-05-04 09:01:18,2017-05-04 09:04:25,Oui,,Oui,,Cela dépend du candidat,,Emmanuel Macron,,,,,,,,,,,,,
943,6181312815,156443487,2017-05-04 08:54:32,2017-05-04 09:06:42,Oui,Poutou,Oui,,Très sûr,,Emmanuel Macron,,Macron,"Macron est susceptible de remporter l'élection car il rassemble plus de personnes.  Le Pen on a pu le voir hier soir qu'elle n'était pas mature à couper la parole sans arrêt comme en primaire, elle n'a pas les épaules pour soutenir ce pays.",Oui,Nous sommes dans les même études et venons plus ou moins du même milieu social,Non,Parmi ces 2 candidat. Je penche plus du côté de Macron mais aucun des 2 ne me représente mais le vote est un devoir,"Macron is likely to win the election because it brings more people.  Le Pen has been see last night that it was not mature to cut the floor without stopping as primary, it has not the shoulders to support this country.",We are in the same studies and have more or less of the same social environment,Among the 2 candidate. I look more to Macron but none of the 2 represents me but the vote is a duty,,,
944,6181310458,156443487,2017-05-04 08:58:10,2017-05-04 09:02:00,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Non,,Oui,,,,,,,
945,6181310123,156443487,2017-05-04 08:57:20,2017-05-04 08:59:49,Oui,Le Pen,Oui,,Cela dépend du candidat,,Marine Le Pen,,Macron,,Oui,,Oui,,,,,,,
946,6181309641,156443487,2017-05-04 08:56:33,2017-05-04 08:58:56,Oui,Macron,Oui,,Je ne sais pas,,Emmanuel Macron,,Macron,,Non,,Oui,,,,,,,
947,6181309018,156443487,2017-05-04 08:55:05,2017-05-04 09:03:25,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,"Macron se retrouve face à Le pen, la plupart des électeurs pour ce deuxième tour vont voter non pas POUR macron  mais contre marine le pen.",Oui,Oui mes amis sont du même avis que moi ils voteront pour macron pour contrer la montée du fn,Oui,Ce choix çe toujours mieux que d'élire le fn qui facilitera le déclin de la France ,"Macron is facing The pen, most voters for this second round will not vote FOR macron but against Navy the pen.",Yes my friends are of the same opinion that they will vote for me to counter the rise of macron fn,This choice projectiles always better than electing the fn which will facilitate the decline of France ,,,
948,6181304189,156443487,2017-05-04 08:51:24,2017-05-04 08:55:05,Oui,Fillon,Oui,,Très sûr,,Marine Le Pen,,Le Pen,"Marine Le Pen peut remporter l'élection car elle est plus confiante dans ces discours, elle a de l'expérience et c'est de quoi elle parle. De plus Mr Macron est trop jeune et rêveur. De plus je n'aime pas le parti socialiste et je n'ai jamais aimé ni même voté pour mr hollande.",Oui,,Oui,,"Marine Le Pen can win the election because it is more confident in these speeches, experience and that is what she is talking about. Also Mr Macron is too young and dreamer. Moreover I do not like the Socialist Party and I have never liked nor voted for mr holland.",,,,,
949,6181303838,156443487,2017-05-04 08:50:17,2017-05-04 08:52:58,Oui,Melenchon,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Le programme est plus develloper,Oui,C'est retablir le boulot pour nous jeunes,Oui,elle sera gerer les points ou Mr macron a échoué,The programme is more develloper,It is restore the job for us young,Will manage the points or Mr macron failed,,,
950,6181303725,156443487,2017-05-04 08:50:48,2017-05-04 08:51:59,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
951,6181302032,156443487,2017-05-04 08:47:43,2017-05-04 08:49:40,Non,Melenchon,Je ne sais pas,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
952,6181301833,156443487,2017-05-04 08:48:08,2017-05-04 08:49:44,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
953,6181301025,156443487,2017-05-04 08:46:38,2017-05-04 09:06:50,Oui,,Oui,,Pas sûr,,Marine Le Pen,,Macron,"Étant donné le débat qu'ils ont eu hier soir, il est plus que probable que les gens votent pour Macron. Marine Le Pen n'a cessé de colporter des mensonges, elle sest énervée tout le long du débat pendant que Macron a tout fait pour garder son calme. De plus, il connaît mieux le statut économique du pays.",Oui,"En ayant discuté avec eux, mes propos et les leurs sont identiques.",Oui,"Pour le moment je ne sais pas si je vais voter Blanc ou Macron car il n'est pas la solution pour l'ensemble des discrimations que chacun vit au quotidien ni pour l'économie, mais il a de meilleurs arguments que Le Pen.","Given the debate they had last night, it is more than likely that the people vote for Macron. Marine Le Pen has continued to peddle lies, it has upset throughout the debate while Macron has done everything to keep his calm. Moreover, he knows better economic status.","By having discussed with them, my remarks and their are identical.","For the moment I don't know if I'll vote Blank or Macron because it is not the solution for all Vangelis that each lives in daily or for the economy, but he has better arguments that Le Pen.",,,
954,6181300599,156443487,2017-05-04 08:46:49,2017-05-04 08:48:04,Non,Le Pen,Non,,Cela dépend du candidat,,Marine Le Pen,,,,,,,,,,,,,
955,6181295580,156443487,2017-05-04 08:39:54,2017-05-04 08:42:25,Non,,Non,,Autre (veuillez préciser),Je me suis  pas inscrite ,,,,,,,,,,,,,I am not registered ,
956,6181290636,156443487,2017-05-04 08:35:25,2017-05-04 08:37:05,Non,Macron,Je ne sais pas,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
957,6181282135,156443487,2017-05-04 08:26:22,2017-05-04 08:27:24,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
958,6181275010,156443487,2017-05-04 08:19:05,2017-05-04 08:19:53,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
959,6181274686,156443487,2017-05-04 08:18:11,2017-05-04 08:19:45,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
960,6181269962,156443487,2017-05-04 08:13:18,2017-05-04 08:16:00,Oui,Melenchon,Oui,,Je ne sais pas,,Blanc,Blanc ,Macron,Ralliement deriere Macron contre le Fn,Oui,Meme bord politique,Oui,Mélenchon président !,Ralliement deriere Macron against the Fn,Even political edge,Melenchon president!,,,Blanc 
961,6181269813,156443487,2017-05-04 08:12:58,2017-05-04 08:18:14,Oui,,Non,,Autre (veuillez préciser),Non,Blanc,Je suis contre les deux,Macron,"Je pense que ce sera Macron parce que j'espère que la France n'est pas apte et en accord à accueillir le front national, c'est un parti politique extrémiste, et nous savons tous que les extrêmes sont les plus dangereux.",Non,"La plupart sont pour Le Pen car ils sont convaincus qu'elle va faire bouger les choses, sauf qu'ils n'ont pas compris que ce sera pire.",Non,Aucun candidat n'est une bonne personne pour la France actuellement.,"I think this will be Macron because I hope that France is not fit and agreement to host the national front, extremist political party, and we all know that the extremes are the most dangerous.","Most are for Le Pen because they are convinced that it will make things happen, except that they have not understood that this will be worse.",No candidate is a good person for France now.,,No,I am against the two
962,6181261453,156443487,2017-05-04 08:04:29,2017-05-04 08:06:01,Oui,Melenchon,Oui,,Pas sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
963,6181256344,156443487,2017-05-04 07:58:05,2017-05-04 08:01:39,Oui,Dupont-Aignan,Oui,,Autre (veuillez préciser),Pas de candidat interressant,Blanc,Pas mon choix du tout,Le Pen,,Oui,,Non,,,,,,No interesting candidate,Not my choice of any
964,6181253210,156443487,2017-05-04 07:54:53,2017-05-04 07:59:35,Oui,Fillon,Oui,,Très sûr,,Marine Le Pen,,Macron,A cause de ce qui est arrivé à ma France les gens font voté pour lui,Oui,Les gens font voté pour macron puissent que Lepen sont programmé n'est pas très claire,Oui,Parce que la france ira très mal si Lepen passe,Because of what happened to my France people are voted for him,People are voted for macron can Lepen are programmed is not very clear,Because the france will go very bad if Lepen password,,,
965,6181246093,156443487,2017-05-04 07:47:25,2017-05-04 07:48:14,Non,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
966,6181234502,156443487,2017-05-04 07:33:49,2017-05-04 07:43:25,Oui,Melenchon,Je ne sais pas,,Très sûr,,Marine Le Pen,,Le Pen,"Le pen, car d'une part les français ont envie de laisser la chance a une femme de gouverner, et d'autre part le pen reste réaliste sur ce quel va déployer pour améliorer l'état économique, le chômage, la violence, et l'apprentissage en France ",Non,"Non, car ils s'obstinent à croire que le pen est sans cœur, qu'elle veut renvoyer tout les étrangers sans raison. Et ils doutent aussi de la gouvernance d'une femme",Oui,Car tout ce qu'elle dit est réfléchis et organiser. Et réalisable avec les moyens qu'elle métra en place. Elle est crédible. ,"The pen, because on the one hand the French want to leave the chance has a woman to govern, and on the other hand the pen remains realistic about this what will deploy to improve the economic status, unemployment, violence, and learning in France ","No, because they persist in believing that the pen is without heart, she wants to return any foreigners without reason. And they have also governance a woman",Because everything she said is thoughtful and organize. And feasible with the means it métra in place. It is credible. ,,,
967,6181234215,156443487,2017-05-04 07:34:09,2017-05-04 07:35:18,Non,Le Pen,Je ne sais pas,,Cela dépend du candidat,,Marine Le Pen,,,,,,,,,,,,,
968,6181224795,156443487,2017-05-04 07:20:10,2017-05-04 07:24:24,Non,Le Pen,Je ne sais pas,,Je ne sais pas,,Blanc,Peut etre,,,,,,,,,,,,Can be
969,6181223763,156443487,2017-05-04 07:21:20,2017-05-04 07:22:52,Non,Macron,Non,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
970,6181219670,156443487,2017-05-04 07:16:52,2017-05-04 07:17:54,Non,,Non,,Je ne sais pas,,Marine Le Pen,,,,,,,,,,,,,
971,6181207162,156443487,2017-05-04 07:00:48,2017-05-04 07:02:42,Non,Melenchon,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
972,6181206712,156443487,2017-05-04 06:58:27,2017-05-04 07:02:09,Non,Hamon,Oui,,Je ne sais pas,,Emmanuel Macron,,,,,,,,,,,,,
973,6181206164,156443487,2017-05-04 07:00:16,2017-05-04 07:04:38,Oui,Melenchon,Oui,,Très sûr,,Marine Le Pen,,Le Pen,"Marine Le Pen depuis des années on connaît sont parti extrême avec c'est passage qui font parfois le buzz ,   Femme de caractère , elle cherche les interret des propres français quelque soit sa religion l'unité de la partri et l'objectif principal ",Oui,,Oui,,"Marine Le Pen for years are known with extreme party is crossing which are sometimes the buzz, Woman of character, it seeks the interret of French regardless of its own religion unit partri and primary objective ",,,,,
974,6181204204,156443487,2017-05-04 06:57:55,2017-05-04 06:59:25,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
975,6181203394,156443487,2017-05-04 06:56:18,2017-05-04 07:02:05,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Par peur de Le Pen on vote pour Macron,Oui,La même raisonnement ,Oui,"Le choix est important, c'est la France entière qui va être chaotique, avec Macron  il y aura moins de chamboulement.",For fear of Le Pen vote for Macron,The same reasoning ,"The choice is important, it is the whole France will be chaotic, with Macron there will be less havoc.",,,
976,6181200269,156443487,2017-05-04 06:52:28,2017-05-04 06:55:02,Non,,Je ne sais pas,,Je ne sais pas,,Blanc,Rien a dire,,,,,,,,,,,,Nothing has to say
977,6181192319,156443487,2017-05-04 06:42:11,2017-05-04 06:44:15,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Intuition,Oui,Intuition,Oui,Intuition ,Lntuition,Lntuition,Lntuition ,,,
